Id;Country;StartDate;EndDate;Type;RegionalScope;Name
374bf4d5-45a3-4277-9942-80ab6082b30f;HR;2024-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
d85697b3-470d-42bd-ad78-5be5c746b701;HR;2024-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
95cc5876-575d-46e7-8c44-44c4108e95c1;HR;2024-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
d3f5bd43-592c-40b1-9275-e2b318bacd04;HR;2025-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
cc71bd7c-b668-408a-8da1-fae79fc3bbc4;HR;2025-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
86eeb902-6c28-4a6b-a9f7-8a4a700e0527;HR;2025-04-21;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
71f2f807-41cd-4692-bfb2-fa6e92192f2a;HR;2025-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
2eaa211e-cbd8-424c-b55b-314b3e187300;HR;2025-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
42a3d92b-31a0-4d05-a612-0f466d34a696;HR;2025-06-19;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
352d8c55-fe68-44c8-8291-b03b12cc61a9;HR;2025-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
02d77a95-dc71-4d21-8af6-f4dae108a261;HR;2025-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
9b9c890d-4967-4375-9470-edc4f186aa2f;HR;2025-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
84054ec6-25a5-4c85-ad99-2b3e14efd8ea;HR;2025-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
2aa0114a-2c1a-4c71-9d28-65ce33d62d93;HR;2025-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
3a479031-cdc0-4620-8998-a204db9b8e46;HR;2025-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
b08dfe44-8015-4bda-906b-7557abf07af5;HR;2025-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
aa5421c6-3ec3-4190-bc21-d9711767a74f;HR;2026-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
565bb356-dcc4-414d-8338-e9ddbe9edd75;HR;2026-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
8ba4829e-8378-4e3f-bcdc-cc4992bccc8c;HR;2026-04-06;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
5a8bece7-73ad-43fa-8060-14a59b2732d0;HR;2026-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
03c97229-2ead-4029-b8ee-f24134334e3f;HR;2026-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
bcb06cfd-f75a-4685-a7d7-c1103fc0d234;HR;2026-06-04;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
f31b83cb-96a5-4ce3-891e-a352e1851eeb;HR;2026-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
840fa7f9-5b3d-4c1a-8faf-a7098ff91a0c;HR;2026-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
1e9faf6e-6af5-45a1-bd1d-1c7740fccdfc;HR;2026-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
4dca24c6-cc58-412d-9a33-d643f0e6cdce;HR;2026-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
e7e681c3-77f8-42f3-8e47-1ce63e3d7e36;HR;2026-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
9130bfc1-745d-4555-9cad-a23de9261c25;HR;2026-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
af07dc8d-4965-400e-b4bb-c5c51a8ed9a4;HR;2026-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
