Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Parent
PT;PT-MBR;;MBR;PT município,EN municipality,DE Gemeinde;PT Moimenta da Beira,EN Moimenta da Beira,DE Moimenta da Beira;PT;VI
PT;PT-MTA;;MTA;PT município,EN municipality,DE Gemeinde;PT Moita,EN Moita,DE Moita;PT;SE
PT;PT-MNC;;MNC;PT município,EN municipality,DE Gemeinde;PT Monção,EN Monção,DE Monção;PT;VC
PT;PT-MCQ;;MCQ;PT município,EN municipality,DE Gemeinde;PT Monchique,EN Monchique,DE Monchique;PT;FA
PT;PT-MDB;;MDB;PT município,EN municipality,DE Gemeinde;PT Mondim de Basto,EN Mondim de Basto,DE Mondim de Basto;PT;VR
PT;PT-MFT;;MFT;PT município,EN municipality,DE Gemeinde;PT Monforte,EN Monforte,DE Monforte;PT;PA
PT;PT-MTR;;MTR;PT município,EN municipality,DE Gemeinde;PT Montalegre,EN Montalegre,DE Montalegre;PT;VR
PT;PT-MMN;;MMN;PT município,EN municipality,DE Gemeinde;PT Montemor-o-Novo,EN Montemor-o-Novo,DE Montemor-o-Novo;PT;EV
PT;PT-MMV;;MMV;PT município,EN municipality,DE Gemeinde;PT Montemor-o-Velho,EN Montemor-o-Velho,DE Montemor-o-Velho;PT;CO
PT;PT-MTJ;;MTJ;PT município,EN municipality,DE Gemeinde;PT Montijo,EN Montijo,DE Montijo;PT;SE
PT;PT-MOR;;MOR;PT município,EN municipality,DE Gemeinde;PT Mora,EN Mora,DE Mora;PT;EV
PT;PT-MRT;;MRT;PT município,EN municipality,DE Gemeinde;PT Mortágua,EN Mortágua,DE Mortágua;PT;VI
PT;PT-MRA;;MRA;PT município,EN municipality,DE Gemeinde;PT Moura,EN Moura,DE Moura;PT;BE
PT;PT-MOU;;MOU;PT município,EN municipality,DE Gemeinde;PT Mourão,EN Mourão,DE Mourão;PT;EV
PT;PT-MUR;;MUR;PT município,EN municipality,DE Gemeinde;PT Murça,EN Murça,DE Murça;PT;VR
PT;PT-MRS;;MRS;PT município,EN municipality,DE Gemeinde;PT Murtosa,EN Murtosa,DE Murtosa;PT;AV
PT;PT-NZR;;NZR;PT município,EN municipality,DE Gemeinde;PT Nazaré,EN Nazaré,DE Nazaré;PT;LE
PT;PT-NLS;;NLS;PT município,EN municipality,DE Gemeinde;PT Nelas,EN Nelas,DE Nelas;PT;VI
PT;PT-NIS;;NIS;PT município,EN municipality,DE Gemeinde;PT Nisa,EN Nisa,DE Nisa;PT;PA
PT;PT-NRD;;NRD;PT município,EN municipality,DE Gemeinde;PT Nordeste,EN Nordeste,DE Nordeste;PT;AC
PT;PT-OBD;;OBD;PT município,EN municipality,DE Gemeinde;PT Óbidos,EN Óbidos,DE Óbidos;PT;LE
PT;PT-ODM;;ODM;PT município,EN municipality,DE Gemeinde;PT Odemira,EN Odemira,DE Odemira;PT;BE
PT;PT-ODV;;ODV;PT município,EN municipality,DE Gemeinde;PT Odivelas,EN Odivelas,DE Odivelas;PT;LI
PT;PT-OER;;OER;PT município,EN municipality,DE Gemeinde;PT Oeiras,EN Oeiras,DE Oeiras;PT;LI
