Id;Country;StartDate;EndDate;Type;Name;Comment
ff5e491c-4d82-4e6f-880c-5ddcf231e71f;LT;2023-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
e6969055-67e3-4ad4-b13c-524bd4f5469f;LT;2023-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
07cf4ad2-1412-406f-8ccb-fbbd5a7e625c;LT;2023-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
4a48cda6-7137-4f41-baa9-48901c5f92f2;LT;2024-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
0d4c19f6-c2a8-4a47-93c9-af053fe0c816;LT;2024-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
d446145a-1326-440c-879b-2b72fc680230;LT;2024-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
43d5786f-69a0-4062-853a-5368ec74be8c;LT;2024-03-31;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
345d38af-ac06-4223-b96c-bc9fe553a5dc;LT;2024-04-01;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
c8d5a90d-c9dd-48f9-bddb-4ffc6ce745f5;LT;2024-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
a9080fca-21d3-4625-bf84-675461f29276;LT;2024-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
d667ef9f-8591-470a-ad65-706b161a3058;LT;2024-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
6e44c07b-f763-4c1e-986d-6ee28598516c;LT;2024-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
940c913d-2695-4f0b-ac4f-94b50ad4cd6a;LT;2024-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
599da55c-e2f9-45da-957e-db5164e7c8d6;LT;2024-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
05d9a10e-8276-455a-bb43-5e9bf6996f80;LT;2024-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
60d99570-af08-43c1-8a91-10174e616146;LT;2024-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
992ebaef-1d19-4d27-b751-9065e06fc0a5;LT;2024-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
83868e07-7270-45d6-bf98-49bfac0e35ca;LT;2025-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
3d318069-a656-444e-8a92-2c2281280d99;LT;2025-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
2645d2a0-b666-42c4-a501-322c93b65bd9;LT;2025-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
093a32e0-6ae6-418c-a064-4f26404d94ba;LT;2025-04-20;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
1c4d7f17-042a-4496-b5ac-e340b37f4e40;LT;2025-04-21;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
f3c5ee0d-c46f-4384-abcd-e06904273310;LT;2025-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
a697ae71-f75e-4b4f-bb8b-84186579912e;LT;2025-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
13869e26-df7c-49c3-8246-238cf4795763;LT;2025-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
87e54c3e-44db-48a5-8ec4-3278afcab6d0;LT;2025-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
da505a52-3525-40a7-838f-92422820665b;LT;2025-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
9815b9eb-b294-4b28-bfe6-b9ddbd02c32d;LT;2025-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
e23e3a30-bdef-4540-9444-257cc2a0fdab;LT;2025-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
f506d9cb-0af4-4c3b-a3f5-a2775fbb1aff;LT;2025-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
864f84d3-3b4b-4b10-92cc-ef9ae5461f5c;LT;2025-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
8b25365f-4e42-4aec-a556-dbdda046f4e2;LT;2026-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
5ef30eed-2266-48d4-97d3-8bc9b64ebfa3;LT;2026-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
3481b4c7-ac26-4308-82e7-513730b83ffd;LT;2026-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
e38f8505-1bbd-4df9-af71-fe64ef32c4cc;LT;2026-04-05;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
dfda1f3a-4218-4a38-841c-ca3c6e967083;LT;2026-04-06;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
65ef7348-3488-46c9-a759-dbef43cf00d1;LT;2026-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
87d4c47b-b968-4009-887c-e0aa2feb21bc;LT;2026-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
2533feaf-df03-4ba6-8f7f-75780bd44277;LT;2026-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
6b846276-70de-4c27-8462-f181406127f0;LT;2026-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
e951f294-48c3-47b9-aff8-2ab14def3f7d;LT;2026-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
f2ec70ce-0d85-43ac-9540-ef7527231e98;LT;2026-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
2ea64763-dbbc-4c08-b996-5a298c49f97a;LT;2026-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
770672ff-763f-44a8-b313-6abec685afb6;LT;2026-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
62b8be47-e265-45fa-9b16-8f2bcd307b44;LT;2026-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
ca3de4d7-fffe-4a45-92a4-c6c6e7f89fea;LT;2027-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
6b1d8e32-4b30-4dc0-b453-29ac9b7168d2;LT;2027-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
7bff0c35-6f07-4399-bda1-9c01ef84500e;LT;2027-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
03637d0f-0c8d-492c-a944-0ff5e648613f;LT;2027-03-28;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
dc4db143-2eb6-4276-bed0-a80ce853e249;LT;2027-03-29;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
f9c1e235-fcd9-4fc6-bafd-1a97a943cf14;LT;2027-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
8c7a6f16-13e0-41c1-b920-9c87094e9f18;LT;2027-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
90c5fa70-17e0-453f-991b-cd4dd8d37966;LT;2027-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
3a8d95fc-32ac-475f-886d-7345f2daa2a5;LT;2027-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
8da3abad-e4e2-4b1d-95b6-1ba3bc342adb;LT;2027-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
64985b7c-c17e-46b5-816d-9ecca49ee5aa;LT;2027-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
