Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Comment
3784cc42-8406-46c6-a604-1b90b9a87b00;EE;2028-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
7053aeb9-908d-4934-879a-4d890e3e4960;EE;2029-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
52c0556d-f5b5-406c-b9a6-68f3524d6fdc;EE;2029-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
e5fb3a3f-b02c-419c-bd47-0c9e5558364f;EE;2029-03-30;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
e457d56f-f98c-48ec-a80a-924ac0d34958;EE;2029-04-01;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
902ed1b9-068b-4b03-8310-b9aad9e83a8e;EE;2029-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
a66ad6d4-a2ec-4c8b-97ba-b608cb616c7a;EE;2029-05-20;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
974a9684-6a05-481f-8b38-f45778a2d425;EE;2029-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
163e3a45-f7d0-4221-8e3e-13a26ca7990b;EE;2029-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
a18b5b93-e64c-4839-b2cc-da2266ae802a;EE;2029-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
8a730f14-b872-4585-89d4-c50899900622;EE;2029-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
79ec6eb0-59fe-4d0c-afd8-74fdc271e9f2;EE;2029-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
2eece182-dc61-4ea8-b8b8-4a5309d2f1c2;EE;2029-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
e7041bc6-7712-4a2e-a415-6df567af8467;EE;2030-01-01;;Public;National;EE uusaasta,DE Neujahr,EN New Year's Day;
42e0df2e-fbaa-4f78-86b1-302d6c27f06f;EE;2030-02-24;;Public;National;EE iseseisvuspäev,DE Unabhängigkeitstag,EN Independence Day;
0e246485-f423-4637-92dd-963244beb4cc;EE;2030-04-19;;Public;National;EE suur reede,DE Karfreitag,EN Good Friday;
c7b764d5-369a-475b-9969-462d62cc12c5;EE;2030-04-21;;Public;National;EE ülestõusmispühade 1. püha,DE Ostersonntag,EN Easter Sunday;
17761e90-599b-4dca-8d02-49f7ea570784;EE;2030-05-01;;Public;National;EE kevadpüha,DE Frühlingstag,EN Spring Day;
d1bab87a-8692-46f4-9582-53a3284b1a26;EE;2030-06-09;;Public;National;EE nelipühade 1. püha,DE Pfingsten,EN Pentecost;
a0e3a97f-0201-469a-bbef-ac14747d8065;EE;2030-06-23;;Public;National;EE võidupüha,DE Tag des Sieges,EN Victory Day;
53a1660e-c2ed-4a13-902f-1498ac23b2c7;EE;2030-06-24;;Public;National;EE jaanipäev,DE Mittsommertag,EN Midsummer Day;
6c673870-e7c4-45bb-9cad-23dfea605373;EE;2030-08-20;;Public;National;EE taasiseseisvumispäev,DE Tag der Wiedererlangung der Unabhängigkeit,EN Day of Restoration of Independence;
fe0e5a74-d683-4923-8d88-ef368f07e2f6;EE;2030-12-24;;Public;National;EE jõululaupäev,DE Heiligabend,EN Christmas Eve;
23b3ebfa-8e4b-44e5-a990-275365944525;EE;2030-12-25;;Public;National;EE esimene jõulupüha,DE Weihnachten,EN Christmas Day;
2b1ef09d-1687-42ba-8459-49f3a9ca9e6c;EE;2030-12-26;;Public;National;EE teine jõulupüha,DE Zweiter Weihnachtsfeiertag,EN Boxing Day;
