Id;Country;StartDate;EndDate;Type;RegionalScope;Status;Name;Subdivisions
b40e8c2e-4343-4515-a768-a8e426061f27;PT;2025-06-29;;Public;Local;Optional;PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus;AC-RG,BA-AF,BE-CV,LE-BO,LE-PM,MA-RB,PO-FE,VI-CD,VI-SP
54383a6b-2305-4f10-9707-fddfc8b55830;PT;2025-06-29;;Public;Local;Optional;PT Dia de PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus,EN St Peter's Day,DE Tag des heiligen Petrus;BA-MC,BR-BA,EV-EV,LI-SI,LI-TV,PO-PV,SE-MN,SE-SE,SE-SX,VI-PE
d4b63fd4-3101-402b-95c2-cdde80a476c5;PT;2025-07-02;;Public;Local;Optional;PT Batalha do Côa,EN Battle of the Côa,DE Schlacht an der Côa;GU-AL
04b80a61-76f8-489e-a1e2-bda296bb9376;PT;2025-07-03;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-SE
df6c6667-4232-4cbc-b4b9-640924804766;PT;2025-07-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-CO,LE-CP
4a943cdd-cc15-47bf-aa43-98b604ceaeaf;PT;2025-07-07;;Public;Local;Optional;PT Batalha de Salgadela,EN Battle of Salgadela,DE Schlacht von Salgadela;GU-FC
f6e8856b-c375-4c40-9d81-2d1730066f09;PT;2025-07-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-AM,VR-CH
ab5b54f1-86fb-492d-843a-7f554eb827b2;PT;2025-07-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MD,VC-AV
181adea2-810e-46f0-aceb-2da841196b14;PT;2025-07-11;;Public;Local;Optional;PT Dia de São Bento,EN Day of Benedict of Nursia,DE Tag des Heiligen Benedikt von Nursia;PO-ST
7158c1d2-eeb5-4bbd-8bc1-adb59af5d8cd;PT;2025-07-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-MI
92de0671-ff25-4fbe-a81d-5763ee26684f;PT;2025-07-17;;Public;Local;Optional;PT Nascimento de António José de Almeida,EN Birthday of António José de Almeid,DE Geburtstag António José de Almeida;CO-PC
bad151e5-96a3-46d6-94d9-8c563a3e6c17;PT;2025-07-18;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-NO
831b0da4-3390-416a-880e-7e88cd2ee00c;PT;2025-07-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LF,PO-PA,VI-CS
823318e0-71dc-4c8c-8821-89dbc7b17d59;PT;2025-07-22;;Public;Local;Optional;PT Dia de Santa Maria Madalena,EN St Mary Magdalene's Day,DE Tag der heiligen Maria Magdalena;AC-MA,MA-PM
30678172-b90c-453a-bc14-59feb902214e;PT;2025-07-24;;Public;Local;Optional;PT Dia de Santa Cristina,EN St Christina's Day,DE Tag der heiligen Christina;CO-CN
5b5c7c20-8c79-42aa-87cf-d03ee7b06b0d;PT;2025-07-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-PG
2a7e7591-f19d-4dd6-8ade-9e3b6596c1e0;PT;2025-07-25;;Public;Local;Optional;PT Dia de São Cristóvão,EN St Christopher's Day,DE Tag des Heiligen Christophorus;AV-OV
dfc2bb97-8822-4913-ad97-a8d5229bb58f;PT;2025-07-25;;Public;Local;Optional;PT Dia de São Tiago,EN St James' Day,DE Jakobstag;BR-CL,CO-CA,SE-SC,VR-MB
9884aa3f-09fc-44ea-a19c-f86c243a5850;PT;2025-07-25;;Public;Local;Optional;PT Dia de São Tomé de Mira,EN Day of St Thomas of Mira,DE Tag des Heiligen Thomas von Mira;CO-MI
fafa03ff-0a43-49e0-b0c3-5cbac35f14a3;PT;2025-07-26;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-LS
5ae603da-7da1-4521-892f-0cd9b3bd8a6a;PT;2025-07-28;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-LO
b6472c9b-7e18-4b17-b61d-ff2d08fd18e8;PT;2025-08-06;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-PN
5e4fb90d-345e-4d82-ae0f-00f5f97d2f6a;PT;2025-08-10;;Public;Local;Optional;PT Dia de São Lourenço,EN St Lawrence's Day,DE Tag des Heiligen Laurentius von Rom;BA-VM,VC-PC
785c1766-988b-457c-a563-e0fdb2e55cf0;PT;2025-08-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PV,AC-SG,AV-OA,CB-OL,GU-GO
c985fc6d-5610-4977-890c-0d28982791a6;PT;2025-08-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-GO
2f1fc691-3a45-4d3e-8505-f76bbf60790c;PT;2025-08-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-BA
c090a587-bebe-4471-b646-7d44807d9a34;PT;2025-08-16;;Public;Local;Optional;PT Dia de São Roque,EN St Roch's Day,DE Tag des Heiligen Rochus;AC-SP
8f3a0844-9b0b-42f3-ab9e-09a005fbc67c;PT;2025-08-16;;Public;Local;Optional;PT Nascimento de Couto Jardim,EN Birthday of Couto Jardim,DE Geburtstag Couto Jardim;EV-VV
4d7d71eb-6c2c-4951-beb6-e3cac48543f0;PT;2025-08-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-PR,VR-RP
367aab78-18ae-44ac-8c21-4b2f05268894;PT;2025-08-17;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-CR
d183e8cc-c9fc-442b-a9ec-91d50cdd7354;PT;2025-08-18;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AL
f70c1486-09a9-46c6-8ea9-232c53dfb640;PT;2025-08-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-ES
cd8799ac-0213-43cf-8623-71b6b29dcc97;PT;2025-08-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-AB,LE-AC,VC-VC
c494496a-e09a-476f-9f0f-1958b11ec1fb;PT;2025-08-20;;Public;Local;Optional;PT Dia de São Bernardo,EN Day of St Bernard of Clairvaux,DE Tag des Heiligen Bernhard von Clairvaux;VI-ST
a9c27675-ce68-44ff-bee7-a14d0d94e4d4;PT;2025-08-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-FU
3a3abe22-831b-4dbc-ada1-1dc70611d0da;PT;2025-08-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-BR
3895b527-f347-420c-8923-eda318987c85;PT;2025-08-24;;Public;Local;Optional;PT Dia do padroeiro São Bartolomeu,EN St Bartholomew's Day,DE Patronatsfest des Heiligen Bartholomäus;BA-VF,PO-BA,VC-PB
8ae335d9-cc5c-432a-9d57-454028bd3cd2;PT;2025-08-25;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-VV,GU-PI,VI-PC
c31d16d7-ab14-45a2-b1c6-c63f25c57b0d;PT;2025-08-28;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-BA
ecb255ca-177c-4977-b67b-4d5a3676c0cc;PT;2025-08-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-CA,FA-AJ
e40c5c82-969a-44e3-be75-86328979196a;PT;2025-09-03;;Public;Local;Optional;PT Conquista da cidade aos mouros,EN Conquest of the city from the Moors,DE Eroberung der Stadt durch die Mauren;FA-SI
1e92ca26-fa18-4918-9cf8-d40a75b0d6e4;PT;2025-09-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-AR,EV-VN,FA-FA
0728a32c-5f11-407b-b576-2dab11beca2d;PT;2025-09-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-MU,BE-OD,BE-OU,CO-MV,FA-LA,LE-NA,MA-PD,PA-MA,PO-MC,VI-LA,VI-MA,VR-SA
b814933e-1593-4d72-838d-dedc8e8652b1;PT;2025-09-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-AM,SE-MT
ab6926a5-749d-40f6-aee5-ebcf62a4520c;PT;2025-09-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-FU,FA-AC,SE-SE
fa9f2de0-2bc0-4ecf-bd9f-6f9cdc73784a;PT;2025-09-16;;Public;Local;Optional;PT Dia de Santa Eufémia,EN St Euphemia's Day,DE Tag der heiligen Euphemia;VI-TO
fffc4cff-25ab-41ba-be7d-65a78d0f4cb3;PT;2025-09-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-VR
e53fbd58-e393-4da2-b2ec-77cea47e3bbd;PT;2025-09-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-PL,VC-PL
3b3d87ca-dd91-4f32-aeab-72054cd2e4bb;PT;2025-09-21;;Public;Local;Optional;PT Dia de São Mateus,EN St Matthew's Day,DE Tag des Apostels und Evangelisten Matthäus;AV-SV
05c93b0a-0009-4eeb-bce7-6957da42fcb6;PT;2025-09-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-SO,VI-VS
8989d5b4-6790-49f9-b4da-6437352a366c;PT;2025-09-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-SD
0d01e33f-5a74-45f7-a6f0-262be94780a2;PT;2025-09-29;;Public;Local;Optional;PT Dia de São Miguel Arcanjo,EN Day of St Michael the Archangel,DE Tag des heiligen Erzengels Michael;BR-CB,CO-PL,GU-FA
e7ad11de-0bec-4a45-8aff-63d33caccf6e;PT;2025-09-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VI-RE,VI-TR
f0e2cb8b-e528-4659-9140-6ecc037e7de1;PT;2025-10-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-VN
6b409093-e955-4937-99ad-5d2427c8eaa5;PT;2025-10-06;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-VM,PO-GO
4119cf56-fa43-43fe-b445-265f5a23a343;PT;2025-10-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-OH,VI-OF
a1a6aba8-6697-4b22-aeef-3be0fa48441d;PT;2025-10-09;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-MA
fedb3729-0e84-494f-bc7e-2787b36651a8;PT;2025-10-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-SJ
1c7953ea-afd0-4227-9f60-48dc49e6caa4;PT;2025-10-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MO
7ac59e35-51d2-45ef-b31a-dcfc946e3e02;PT;2025-10-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-CL
4ca94c9b-5dca-4d71-95d8-4f0587ad7404;PT;2025-10-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-TB,CB-CO
c013dbc0-a534-4053-9f2c-a60f58b08cbb;PT;2025-10-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-GR
eba6a08b-dc7d-47e0-b639-15ba81ca09a4;PT;2025-10-25;;Public;Local;Optional;PT Dia de Santa Catarina,EN St Catherine's Day,DE Tag der Heiligen Katharina;MA-CT
6d308e64-b058-46c0-8045-c514bfd644eb;PT;2025-10-27;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-LS
7300cad7-acfe-4757-bd64-3985aeba07c3;PT;2025-11-06;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-PF,SA-RM,VR-BO,VR-VA
7dc4589b-1e71-4569-9049-977b32a05d2e;PT;2025-11-11;;Public;Local;Optional;PT Dia de São Martinho,EN St Martin's Day,DE Martinstag;GU-ME,LE-PB,LI-TV,PO-PE,PO-TR,VR-AL
6b30e3d9-4d6b-4ef6-a058-d3b7ccedb46b;PT;2025-11-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-OD
29c3671d-4d4e-44f8-acca-062ec592ee5e;PT;2025-11-23;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-GA
d7401994-a0cc-4d06-b815-e42fd54d3a48;PT;2025-11-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-EN,SE-SI
504815d7-3f6b-439f-a7f3-b099c89ca521;PT;2025-11-27;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-GU
0f2202f2-08e2-48f5-8592-ae1264207ff1;PT;2025-11-30;;Public;Local;Optional;PT Dia de Santo André,EN St Andrew's Day,DE Tag des heiligen Apostels Andreas;VR-MF
4b925157-69fc-4fd1-b759-b481ad5ad32e;PT;2025-12-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-PO
a1658ed4-d834-4c8e-b91a-6faca4beb01e;PT;2026-01-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-OB
cf009943-c80a-4a3d-9c3c-4479dadb2b52;PT;2026-01-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-VP,EV-VA,LI-CD,VR-SM
25b9c6ae-65e5-478a-b5c5-98eb067caef4;PT;2026-01-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-EL
6ff9aa0f-813e-4e71-bf81-b398e9c06137;PT;2026-01-15;;Public;Local;Optional;PT Dia de Santo Amaro,EN St Amaro's Day,DE Tag des heiligen Amaro;MA-SC
cbae83c9-3487-4bb8-b298-283e92c942c9;PT;2026-01-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-SM
e2228ff0-35e8-47ad-9770-9573a7df69f0;PT;2026-01-22;;Public;Local;Optional;PT Dia de São Vicente,EN St Vincent's Day,DE Tag des heiligen Vinzenz von Valencia;FA-VB,MA-SV
ee768bb1-5071-46c2-ba9b-eb0d57fb731c;PT;2026-02-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;EV-MO
55e57583-ee08-437d-aae8-414a8f040beb;PT;2026-02-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-AB
14be2370-d685-44d9-9878-4ec18c7c8026;PT;2026-02-18;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-VA
75835db6-9020-4103-b419-57d8bb02847a;PT;2026-03-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-TM
31721d5b-84cb-4e14-9625-8b567cf2728e;PT;2026-03-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VI-VP
e9766ab5-7734-4877-bd3c-3d1f8ebe12bc;PT;2026-03-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-MA
e47262a6-11e5-42d0-b4ed-8a0ae82cb9d3;PT;2026-03-05;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-FA
b821bc39-3858-454d-9daa-402c828b7d44;PT;2026-03-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;EV-MN
937cf76f-ca81-432d-8ae2-2e9b83a11871;PT;2026-03-12;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-MO
712698a3-6d4d-4517-983d-c4b939e88b72;PT;2026-03-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-TM,BR-PL,BR-VZ,SA-SA
4b333acb-0f39-4bde-b59a-ae2d6d6a0158;PT;2026-04-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-AP
e120652a-8915-414d-907c-e3094819b2ce;PT;2026-04-06;;Public;Local;Optional;PT Segunda-feira após a Páscoa,EN Easter Monday,DE Ostermontag;AV-IL,BA-FE,BE-CU,CB-PE,EV-BO,EV-MR,EV-PO,EV-RD,PA-CM,PA-CR,PA-CV,PA-NI,PA-PS,PA-SO,SA-CN,SA-MA,VC-CA
db92a6ea-e441-4451-9b5d-43f11b3a54a9;PT;2026-04-06;;Public;Local;Optional;PT Batalha dos Atoleiros,EN Battle of Atoleiros,DE Schlacht von Atoleiros;PA-FR
bbe25f3d-8e2d-4f91-83c9-42c00628e1bf;PT;2026-04-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-SE
89d396f0-fa88-4f6e-9457-32858463d1c2;PT;2026-04-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-PS,CO-TA
534d0eaf-1fbc-4ca4-a1e4-ce955de34ea4;PT;2026-04-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LG
180e96f6-1437-4f3f-862a-b8005cd25340;PT;2026-04-13;;Public;Local;Optional;PT Segunda-feira após o primeiro Domingo depois da Páscoa,EN Monday after the first Sunday after Easter,DE Montag nach dem ersten Sonntag nach Ostern;EV-AL,GU-SA,PA-AV,PA-MO
03ca5f86-a94d-42cc-949d-c105b6469b73;PT;2026-04-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-CB
42c17097-36f9-4eeb-83c2-4808a0e2be29;PT;2026-04-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-IN
d729fccb-f1da-4d30-9a11-485a75183246;PT;2026-04-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PD
c2ace560-d63c-4076-a8e3-07dbb2a464d2;PT;2026-04-23;;Public;Local;Optional;PT Dia de São Jorge,EN St George's Day,DE Tag des Heiligen Sankt Georg;AC-VE
c68e69a4-3464-4e26-8757-1a9643025c4c;PT;2026-04-26;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-BE
8b4cb1db-2c74-4380-93be-60fe446c4596;PT;2026-05-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AR
9fec357d-9c3b-4e0c-8510-68f36262d751;PT;2026-05-03;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-BA,VI-SE
76ea7bb3-7f7b-449a-8a5d-acd49b79ac6a;PT;2026-05-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-SS
1682b4f6-fd8e-479c-a2a7-c75476894d14;PT;2026-05-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-MU
252cc905-0cc4-46a6-b94f-7c9fbf93e1ff;PT;2026-05-12;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AV
20ac94a8-71fa-404a-ba44-08237f991caf;PT;2026-05-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-VS
a5ed8ed6-5e1c-45d5-b78e-d8d3d27a1246;PT;2026-05-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AN,AV-ME,AV-OB,BE-AV,BE-BE,BE-VI,EV-AR,EV-ES,FA-MO,LE-AN,LE-MG,LI-AL,LI-AV,LI-AZ,LI-MA,LI-SM,LI-VX,PA-AC,SA-AC,SA-AM,SA-BE,SA-CA,SA-CH,SA-GO,SA-SM,SA-TN,VC-ME,VI-MR,VI-SC
02a0502a-6cd5-46c5-a271-26039320f69f;PT;2026-05-14;;Public;Local;Optional;PT Dia de São Frei Gil,EN Day of St Giles of Santarém,DE Tag des Heiligen Ägidius von Santarém;VI-VO
1f31485e-6656-4ac1-9590-cc00d713f6a0;PT;2026-05-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-CR
23fad1bc-5368-4da0-87f7-bbf14463ca3c;PT;2026-05-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-FA
d328b5dc-7898-4a28-8b79-8c5d3b5e4b7d;PT;2026-05-17;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AN,BE-BE,LE-MG,LI-VX,SA-TN
ff3c65f0-4727-4817-85c7-491b466f096c;PT;2026-05-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-VN
11ccb529-ac74-4f4f-ad03-d32c3cfc55be;PT;2026-05-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-VF
9e05b6b6-b68d-4941-95de-be2de321c5d0;PT;2026-05-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-LE
f138cf8b-06ac-490d-994e-44ee1d9cc8fa;PT;2026-05-23;;Public;Local;Optional;PT Nascimento de Sacadura Cabral,EN Birthday of Sacadura Cabral,DE Geburtstag Sacadura Cabral;GU-CB
732b2593-a5bf-4ab5-90e1-95877ed22c80;PT;2026-05-23;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-PA
c848f2a1-a276-4e38-9282-5bbc8daffad5;PT;2026-05-25;;Public;Local;Optional;PT Segunda-feira após o Domingo de Pentecostes,EN Whit Monday,DE Pfingstmontag;AV-AG,AV-VG
ea9931b8-a479-45c3-afd0-72f517210247;PT;2026-05-25;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MI,FA-LO,MA-SA,SA-TN
f4a97adc-f767-48a7-b206-cc9a14e428bf;PT;2026-05-26;;Public;Local;Optional;PT Terça-feira após o Domingo de Pentecostes,EN Whit Tuesday,DE Pfingstdienstag;PO-MT
b39c42ae-2f20-47f6-bb4a-f40ef4ae3b77;PT;2026-05-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-TR
17fad516-ccb8-47ce-9947-6721eccb6833;PT;2026-06-01;;Public;Local;Optional;PT Nascimento de José Falcão,EN Birthday of José Falcão,DE Geburtstag José Falcão;CO-MC
a08ee596-0591-4aa1-8192-e519123a369e;PT;2026-06-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-SB
5757a2b6-5063-425d-a60e-794aff3e8f71;PT;2026-06-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag manuelino;SE-PA
d5d2550f-e7e5-422b-874a-8480ac8fb63a;PT;2026-06-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AG
e71b3a68-df70-4ad2-a45e-536b12748534;PT;2026-06-05;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PC
eb052a2c-4546-485b-a800-7517581c626e;PT;2026-06-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-OE
88ab6674-cc4b-4f70-ab63-e717a51dce92;PT;2026-06-09;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-MT
572e6982-fe8c-4c71-a2b3-b219573ecf29;PT;2026-06-13;;Public;Local;Optional;PT Dia de Santo António,EN St Anthony's Day,DE Tag des heiligen Antonius von Padua;AV-ER,AV-VC,BE-AJ,BR-AM,BR-VF,BR-VV,CB-PN,EV-RM,LE-AV,LI-CS,LI-LI,SA-FZ,SA-VB,VR-VR
3ca1cfe4-3301-4f99-a131-71546565e1bf;PT;2026-06-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-AB
e45899bb-66b3-470d-ae63-6ce5dfbe4322;PT;2026-06-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-EN,FA-OL
cdc38d19-6291-4e5c-90df-c93382534ed0;PT;2026-06-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-CO,SA-OU
2155f493-dee2-4483-934a-f2829e1bcb59;PT;2026-06-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-VP
108b484a-4821-4ae9-8690-42da992ce3ef;PT;2026-06-24;;Public;Local;Optional;PT Dia de São João,EN St John's Day,DE Johannistag;AC-AH,AC-CA,AC-HO,AC-SF,AC-VC,AC-VP,AV-CP,BE-AM,BE-ME,BE-MO,BR-BR,CO-FF,CO-FF,CO-LO,FA-CM,FA-TA,LE-FV,LI-LN,PA-AR,PO-PO,PO-VA,PO-VC,PO-VG,SE-AC,SE-AM,SE-AS,VI-AR,VI-CI,VI-MB,VI-NE,VI-SJ,VI-TB
436b3dc7-5cb2-4774-a671-25cba45eed50;PT;2026-06-24;;Public;Local;Optional;PT Batalha de São Mamede,EN Battle of São Mamede,DE Schlacht von São Mamede;BR-GU
f24ce11b-f974-4dca-a082-ea1471705695;PT;2026-06-24;;Public;Local;Optional;PT Dia de São Nuno de Santa Maria,EN St Day of Nuno de Santa Maria,DE Tag des Heiligen Nuno de Santa Maria;CB-SE
f6297509-58c3-40c7-85f2-085f18a1fa65;PT;2026-06-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-PS
fad34182-5f48-439b-9182-c9e1d5339898;PT;2026-06-28;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-BA
c08a60ed-168b-4426-aae0-032a65ebea2e;PT;2026-06-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LP
c8bdfd0a-6ddd-4aa0-8872-0c492631f329;PT;2026-06-29;;Public;Local;Optional;PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus;AC-RG,BA-AF,BE-CV,LE-BO,LE-PM,MA-RB,PO-FE,VI-CD,VI-SP
