Id;Country;StartDate;EndDate;Type;RegionalScope;Name
4b3588f4-a183-4d1f-8da8-875ee219a902;ZA;2027-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
70da6384-d01f-470f-840d-8bac073f763d;ZA;2028-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
1cc4b4e7-dc7d-42a2-a32a-665ac9814486;ZA;2028-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
709f1a4a-f4d1-4930-b64d-1b8ac391ad7f;ZA;2028-04-14;;Public;National;EN Good Friday,DE Karfreitag
2c88e161-f94f-47a6-a7f7-b8c5d22f9931;ZA;2028-04-17;;Public;National;EN Family Day,DE Tag der Familie
3eb80550-1048-4d79-b54c-365b8672edde;ZA;2028-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
ec5a6c89-c4d0-4a10-a8b6-2241e374aa40;ZA;2028-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
8d011207-efa1-4bfe-857f-f2bea3661231;ZA;2028-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
305dc009-b9dc-4225-851a-3c47e6aee79e;ZA;2028-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
3de0482c-4e69-401f-a826-d13016a62037;ZA;2028-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
47ef322d-057c-45d5-af29-495a2f91be92;ZA;2028-09-25;;Public;National;EN Heritage Day observed,DE Montag nach Tag des Kulturerbes
2cf8668c-890d-4ffc-aebc-467fdb02b204;ZA;2028-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
80116aca-ce43-442f-98d0-c2cdc29765af;ZA;2028-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
cb56de31-aa16-4302-b0da-1c03ebb2c854;ZA;2028-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
a2fbd9f3-e731-4bf4-9342-d59700d36c7e;ZA;2029-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
91b03e56-ab0b-42cc-8052-0b61001460ac;ZA;2029-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
412f20e9-a7d8-4fa3-9211-8af2830f6936;ZA;2029-03-30;;Public;National;EN Good Friday,DE Karfreitag
9020ce09-7f19-4de8-8f8b-c5777478556f;ZA;2029-04-02;;Public;National;EN Family Day,DE Tag der Familie
ba203992-2a02-4780-8c4c-24a76c4bb296;ZA;2029-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
6db22ceb-11f3-4afb-a72f-9836f0d87e8e;ZA;2029-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
b29926a2-9c7f-42d5-b296-5d5e6dd5fceb;ZA;2029-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
2ec613be-4e34-4a40-ae43-1692ae89d9d9;ZA;2029-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
0816fba8-28b6-4346-b423-ee380a641fc6;ZA;2029-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
5c448e50-70fe-4ea9-a064-34d91a65cf41;ZA;2029-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
b894a734-3814-4221-84e3-f2e96c2ab280;ZA;2029-12-17;;Public;National;EN Day of Reconciliation observed,DE Montag nach Versöhnungstag
2e55aefc-0b27-42f1-921a-a67492a7c75c;ZA;2029-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
fdb7ad90-0cbd-43ef-9096-6a4bbcdfe070;ZA;2029-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
1c757aed-858c-4932-a090-95f757df9692;ZA;2030-01-01;;Public;National;EN New Year’s Day,DE Neujahrstag
b0d1209f-3048-4070-8925-126022a55ae5;ZA;2030-03-21;;Public;National;EN Human Rights Day,DE Tag der Menschenrechte
e8ac47ae-afbc-4d4e-88d3-9965dad470f2;ZA;2030-04-19;;Public;National;EN Good Friday,DE Karfreitag
18418bf1-ac3a-4769-8f74-fcca070bf3a7;ZA;2030-04-22;;Public;National;EN Family Day,DE Tag der Familie
c3d472f2-25a6-45dd-a226-9ddb5f4c6204;ZA;2030-04-27;;Public;National;EN Freedom Day,DE Tag der Freiheit
5a8c7258-79a5-4aad-b733-3cd84be4fa04;ZA;2030-05-01;;Public;National;EN Workers' Day,DE Tag der Arbeit
6465a6c3-9b52-4022-aa89-b9103db610e2;ZA;2030-06-16;;Public;National;EN Youth Day,DE Tag der Jugend
82591fda-cd43-4993-87b3-64a6ffb0dfaa;ZA;2030-06-17;;Public;National;EN Youth Day observed,DE Montag Tag der Jugend
eb597a7d-4308-4339-83b4-60933a35a4a9;ZA;2030-08-09;;Public;National;EN National Women's Day,DE Nationaler Frauentag
b4a99327-35be-4502-9b76-a631b3d08324;ZA;2030-09-24;;Public;National;EN Heritage Day,DE Tag des Kulturerbes
9222451a-7105-4beb-81f4-b2ee9ac045d1;ZA;2030-12-16;;Public;National;EN Day of Reconciliation,DE Versöhnungstag
67f66032-538b-4300-818d-d03208ab76d3;ZA;2030-12-25;;Public;National;EN Christmas Day,DE Weihnachtstag
c605dc6f-652d-48ac-a489-b7e2d652caca;ZA;2030-12-26;;Public;National;EN Day of Goodwill,DE Tag des gegenseitigen Verständnisses
