Id;Country;StartDate;EndDate;Type;RegionalScope;Name
b0abd5c5-547e-43e9-9042-4540394e1b3a;RS;2023-01-01;2023-01-02;Public;National;SR Нова Година,DE Neujahr,EN New Year's Day
a03efbac-15c5-45b7-b799-850456f19213;RS;2023-01-07;;Public;National;SR Први дан Божића,DE Weihnachten (Orthodox),EN Christmas (Orthodox)
fafc0882-6435-4c5e-bf2d-2f2e76b6473f;RS;2023-02-15;2023-02-16;Public;National;SR Дан државности Србије,DE Unabhängigkeitstag,EN Sovereignty Day
81435555-04d9-4155-8e99-8653c4837d1f;RS;2023-04-14;;Public;National;SR Добар петак,DE Karfreitag (Orthodox),EN Good Friday (Orthodox)
41d8913c-534c-4d8c-be01-40dbe70e8034;RS;2023-04-15;;Public;National;SR Ускршња субота,DE Ostersamstag (Orthodox),EN Easter Saturday (Orthodox)
6d1749b2-c469-43ec-833d-f8c162b3771b;RS;2023-04-16;;Public;National;SR Ускрс,DE Ostersonntag (Orthodox),EN Easter Sunday (Orthodox)
c4bdd27f-2f77-4d4a-b7d9-56c575a6f75c;RS;2023-04-17;;Public;National;SR Ускршњи понедељак,DE Ostermontag (Orthodox),EN Easter Monday (Orthodox)
ddfda89c-f650-4383-90b5-e63ec6c2c320;RS;2023-05-01;2023-05-02;Public;National;SR Празник рада,DE Tag der Arbeit,EN Labour Day
6b8fefb3-7df8-4988-aa66-6560bbfc55bf;RS;2023-11-11;;Public;National;SR Дан примирја у Првом светском рату,DE Tag des Waffenstillstands,EN Armistice Day
11a9449d-94ed-4127-9eda-f1e720c8dca0;RS;2024-01-01;2024-01-02;Public;National;SR Нова Година,DE Neujahr,EN New Year's Day
624caada-2090-4566-a235-d03fcbdae00f;RS;2024-01-07;;Public;National;SR Први дан Божића,DE Weihnachten (Orthodox),EN Christmas (Orthodox)
62da73f9-42de-477e-a6cc-d446e7332af1;RS;2024-02-15;2024-02-16;Public;National;SR Дан државности Србије,DE Unabhängigkeitstag,EN Sovereignty Day
20abf615-cf76-4003-9bcd-fe6debd9ff40;RS;2024-05-01;2024-05-02;Public;National;SR Празник рада,DE Tag der Arbeit,EN Labour Day
f86f6803-0acb-40f4-b376-94bec2f88072;RS;2024-05-03;;Public;National;SR Добар петак,DE Karfreitag (Orthodox),EN Good Friday (Orthodox)
e22c52a0-7124-4913-b2d5-53a1be96729a;RS;2024-05-04;;Public;National;SR Ускршња субота,DE Ostersamstag (Orthodox),EN Easter Saturday (Orthodox)
442043a0-2d66-4141-ad69-951b951c3040;RS;2024-05-05;;Public;National;SR Ускрс,DE Ostersonntag (Orthodox),EN Easter Sunday (Orthodox)
94932555-cb4a-44b9-b6d3-986053b14e7f;RS;2024-05-06;;Public;National;SR Ускршњи понедељак,DE Ostermontag (Orthodox),EN Easter Monday (Orthodox)
0ca850a5-43aa-49e8-8736-36a77d418770;RS;2024-11-11;;Public;National;SR Дан примирја у Првом светском рату,DE Tag des Waffenstillstands,EN Armistice Day
