Id;Country;StartDate;EndDate;Type;Name
3d1aa93c-bdd4-41c9-a5e4-2f500a99ea73;AT;2026-04-05;;Public;DE Ostersonntag,EN Easter Sunday
7da0e458-e6cd-4ec1-841b-a4a3eab0156a;AT;2026-04-06;;Public;DE Ostermontag,EN Easter Monday
c46e6270-bac3-440d-a9e6-6084fdfec89e;AT;2026-05-01;;Public;DE Staatsfeiertag,EN Labour Day
dde92072-c4dc-4f81-8ed2-080f008a80ec;AT;2026-05-14;;Public;DE Christi Himmelfahrt,EN Ascension Day
051ad9f6-9073-4823-add8-f32886717a2a;AT;2026-05-24;;Public;DE Pfingstsonntag,EN Pentecost Sunday
64af6bc9-4b84-4dd5-9b34-71ffefd8fc1c;AT;2026-05-25;;Public;DE Pfingstmontag,EN Pentecost Monday
8cf41544-6f99-4aa3-8cda-46f7482d787f;AT;2026-06-04;;Public;DE Fronleichnam,EN Corpus Christi
56d36bde-6797-44b6-8ae5-bc88976a777d;AT;2026-08-15;;Public;DE Mariä Himmelfahrt,EN Assumption Day
51bc60e0-0af3-4472-8914-b91e523f2fde;AT;2026-10-26;;Public;DE Nationalfeiertag,EN National Day
7ac1b0bc-b055-4ab2-8475-bb7372df3209;AT;2026-11-01;;Public;DE Allerheiligen,EN All Saints' Day
013361c4-75d8-44e8-87d6-557aa7cd789f;AT;2026-12-08;;Public;DE Mariä Empfängnis,EN Immaculate Conception
c2d59f2d-d1bf-42b5-bb2b-6fb9ed915025;AT;2026-12-25;;Public;DE Christtag,EN Christmas Day
f4d2c08f-98f5-42fc-b538-1197f90d2291;AT;2026-12-26;;Public;DE Stefanitag,EN St Stephen's Day
