Id;Country;StartDate;EndDate;Type;Name;Comment
eb0916a6-7fe1-4d88-ae06-60d375108852;LV;2023-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
48f2e1c4-e32a-4c6c-ba3d-85b3d2cddf66;LV;2023-05-14;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
a1abd2a2-7cf6-4e5d-8240-df5eec265e57;LV;2023-05-28;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
536e0884-cb19-4f40-956e-84537f44c5ba;LV;2023-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
2fc00b26-c110-44fd-8852-75a44e1583b3;LV;2023-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
d3142641-b531-45e6-9898-64604f5b69d8;LV;2023-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
63a982d5-d49d-4d0b-8e3a-4bba5ffb7c2d;LV;2023-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
c9c1cb73-1ff7-4b7d-8cfa-3ddab1728814;LV;2023-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
6430f091-e85c-4cbb-b39a-49e6ee47d442;LV;2023-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
95d8143a-e359-4034-afbd-699477a4517c;LV;2023-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
bcd34ed8-6f13-4c25-af2f-d9b42435994b;LV;2024-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
00ffa0c8-6aea-422a-8737-79427e47fbbe;LV;2024-03-29;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
53f04480-328e-4ca6-b5b8-e34a70b68f20;LV;2024-03-31;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
64fd7695-cfb9-4a5b-bdaa-07c1dc654e6a;LV;2024-04-01;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
d763a752-d5d6-416c-946e-c4a180a0c421;LV;2024-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
bd244319-8274-47d8-8ce0-bad6f2cb2f1f;LV;2024-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
49fe5b4f-dfad-4f5e-b658-aafc390bba50;LV;2024-05-12;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
9d514773-6cdb-45de-a7a0-b0d232c3e455;LV;2024-05-19;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
a74b94bc-71f7-474c-84f8-4d3c61ba18d7;LV;2024-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
