Id;Country;StartDate;EndDate;Type;RegionalScope;Name;Subdivisions;Comment
658fc07c-48a5-409b-9d1d-17bf6a65772c;CH;2020-02-22;2020-03-01;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;FR francophon,DE französischsprachig,EN French-speaking
2e6431b9-694d-48d8-8279-39e82142baa1;CH;2020-02-22;2020-03-08;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE deutschsprachig,FR germanophone,EN German-speaking
4b1be466-c493-4411-a819-473beab9b12d;CH;2020-02-29;2020-03-08;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE Ausnahmeregelung für Tourismusgemeinden
fc02a83e-01f6-4502-a7fb-ad56f4ad2250;CH;2020-04-10;2020-04-19;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;FR francophon,DE französischsprachig,EN French-speaking
e76c6acd-24dc-4bc5-aa49-a579d6a54e87;CH;2020-05-09;2020-05-24;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE deutschsprachig,FR germanophone,EN German-speaking
68ea1815-2ff1-43df-82c1-e62d6463288e;CH;2020-05-16;2020-05-24;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE Ausnahmeregelung für Tourismusgemeinden
70a31ea9-2bff-4b7f-81aa-542ad8bc0943;CH;2020-06-20;2020-08-16;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;FR francophon,DE französischsprachig,EN French-speaking
0dd714d9-b3ba-4846-9be0-de1e9f7b02a6;CH;2020-06-27;2020-08-16;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE deutschsprachig,FR germanophone,EN German-speaking
406a9b2b-c362-4892-9fe6-79b3c096b702;CH;2020-10-10;2020-10-25;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE deutschsprachig,FR germanophone,EN German-speaking
7b153477-5e7a-4661-8001-5390a32fd608;CH;2020-10-22;2020-11-01;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;FR francophon,DE französischsprachig,EN French-speaking
ddae245e-fa47-4088-b021-0f646f998c5f;CH;2020-12-19;2021-01-03;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE deutschsprachig,FR germanophone,EN German-speaking
8a1181a3-772c-4b0f-af99-5fffd8f757c4;CH;2020-12-24;2021-01-06;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;FR francophon,DE französischsprachig,EN French-speaking
3bc436c1-0efb-4c38-a361-4b6541432edd;CH;2021-02-13;2021-02-21;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;FR francophon,DE französischsprachig,EN French-speaking
35a3ec39-d76b-43a1-b978-a47813fd72c2;CH;2021-02-20;2021-03-07;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE deutschsprachig,FR germanophone,EN German-speaking
dd6086f6-a4b4-4c0a-a030-e6b05ee5d607;CH;2021-02-27;2021-03-07;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE Ausnahmeregelung für Tourismusgemeinden
6e4fdcf3-001c-40d9-b101-66a23315b737;CH;2021-04-02;2021-04-11;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;FR francophon,DE französischsprachig,EN French-speaking
8c7ded2b-0aae-4696-90c2-d7c410547cc0;CH;2021-05-01;2021-05-16;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE Ausnahmeregelung für Tourismusgemeinden
1265c9ad-89f1-45f2-8726-5e978cf71999;CH;2021-05-08;2021-05-16;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE deutschsprachig,FR germanophone,EN German-speaking
d6c492dd-4d88-4cbe-a84e-8e2b2f1cd2c6;CH;2021-06-19;2021-08-18;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;FR francophon,DE französischsprachig,EN French-speaking
3d340082-19b2-4fad-aff8-ddc184596f07;CH;2021-06-26;2021-08-15;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE deutschsprachig,FR germanophone,EN German-speaking
58bfdeb4-b998-43ba-a828-f6c032118de3;CH;2021-10-09;2021-10-24;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE deutschsprachig,FR germanophone,EN German-speaking
1ce51693-25d7-40ca-bac6-472979c2b088;CH;2021-10-13;2021-10-24;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;FR francophon,DE französischsprachig,EN French-speaking
6f52186a-9cb6-4398-b765-42fba9723ecc;CH;2021-12-24;2022-01-09;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE deutschsprachig,FR germanophone,EN German-speaking
2c1efc3c-55e0-4ac8-bfb2-2b22debf38dc;CH;2021-12-24;2022-01-09;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;FR francophon,DE französischsprachig,EN French-speaking
c4b601a5-2a5b-4c76-b525-bf9e57d995c4;CH;2022-02-26;2022-03-06;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;FR francophon,DE französischsprachig,EN French-speaking
2b9bbe0a-42b2-4301-aadb-205bb278e08b;CH;2022-02-26;2022-03-13;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE deutschsprachig,FR germanophone,EN German-speaking
c88c3f24-e6b7-47b5-ba85-9a64b2edb099;CH;2022-03-05;2022-03-13;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE Ausnahmeregelung für Tourismusgemeinden
fcb0dc69-8e5b-4627-8121-c86444eec508;CH;2022-04-15;2022-04-24;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;FR francophon,DE französischsprachig,EN French-speaking
a24eff71-d7ba-4ffb-8c3c-76387929aeb8;CH;2022-04-30;2022-05-15;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE Ausnahmeregelung für Tourismusgemeinden
422e4341-bd3d-4c59-a2e7-bca186d90a99;CH;2022-05-07;2022-05-15;School;Regional;DE Frühling,FR Printemps,IT Primavera,EN Spring;VS;DE deutschsprachig,FR germanophone,EN German-speaking
e1e090ad-aec1-4a7b-bf03-409c7a557b28;CH;2022-06-25;2022-08-17;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;FR francophon,DE französischsprachig,EN French-speaking
d2974038-1d00-4737-b864-87809074e7c2;CH;2022-06-30;2022-08-15;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE deutschsprachig,FR germanophone,EN German-speaking
40339073-e12f-4e2d-9a58-dcb817e6a4f0;CH;2022-06-29;2022-08-15;School;Regional;DE Sommer,FR Été,IT Estate,EN Summer;VS;DE Ausnahmeregelung für Tourismusgemeinden
941af5ca-f548-486d-9471-9672a9f4dce1;CH;2022-10-08;2022-10-23;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;DE deutschsprachig,FR germanophone,EN German-speaking
3c1aa067-98e0-4a86-8c19-55920cad005d;CH;2022-10-13;2022-10-23;School;Regional;DE Herbst,FR Automne,IT Autunno,EN Autumn;VS;FR francophon,DE französischsprachig,EN French-speaking
5d45b319-9332-4afa-b157-51fa2f3a649b;CH;2022-12-24;2023-01-08;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;DE deutschsprachig,FR germanophone,EN German-speaking
c9a76233-14f7-441a-a732-40f9241274e0;CH;2022-12-24;2023-01-08;School;Regional;DE Winter,FR Noël,IT Inverno,EN Christmas;VS;FR francophon,DE französischsprachig,EN French-speaking
38370cf1-1e58-4d24-a23a-d41af3b163c8;CH;2023-02-18;2023-02-26;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;FR francophon,DE französischsprachig,EN French-speaking
f4a2248c-28ab-4e20-8644-f064ecae8ecd;CH;2023-02-25;2023-03-12;School;Regional;DE Sport,FR Sport,IT Sport,EN Sport;VS;DE deutschsprachig,FR germanophone,EN German-speaking
